sample_id,phi_prediction
mmlu-professional-psychology.val.226,WizardLM/WizardLM-13B-V1.2
mmlu-professional-law.val.412,WizardLM/WizardLM-13B-V1.2
hellaswag.val.7144,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.876,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-statistics.val.151,WizardLM/WizardLM-13B-V1.2
hellaswag.val.9294,WizardLM/WizardLM-13B-V1.2
mmlu-clinical-knowledge.val.46,WizardLM/WizardLM-13B-V1.2
mmlu-security-studies.val.43,WizardLM/WizardLM-13B-V1.2
mmlu-college-physics.val.44,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-mathematics.val.154,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-chemistry.val.83,mistralai/mixtral-8x7b-chat
mmlu-professional-law.val.1285,WizardLM/WizardLM-13B-V1.2
mmlu-sociology.val.73,claude-v2
mmlu-high-school-government-and-politics.val.98,WizardLM/WizardLM-13B-V1.2
hellaswag.val.1801,mistralai/mixtral-8x7b-chat
hellaswag.val.2830,WizardLM/WizardLM-13B-V1.2
mmlu-miscellaneous.val.183,WizardLM/WizardLM-13B-V1.2
mmlu-college-mathematics.val.58,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-microeconomics.val.98,WizardLM/WizardLM-13B-V1.2
mmlu-professional-law.val.382,"A) deny the motion, because the city and the state are separate sovereigns."
mmlu-high-school-statistics.val.53,B) H0: p ≤ 0.60 and Ha: p > 0.60
hellaswag.val.8229,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.922,gpt-4-1106-preview
hellaswag.val.7511,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.6434,mistralai/mixtral-8x7b-chat
hellaswag.val.9818,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.942,gpt-4-1106-preview
hellaswag.val.316,WizardLM/WizardLM-13B-V1.2
mmlu-professional-law.val.1110,WizardLM/WizardLM-13B-V1.2
hellaswag.val.1034,mistralai/mixtral-8x7b-chat
mmlu-moral-scenarios.val.712,"B) Not wrong, Wrong"
grade-school-math.dev.2904,gpt-4-1106-preview
abstract2title.test.209,WizardLM/WizardLM-13B-V1.2
hellaswag.val.7557,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.3294,meta/llama-2-70b-chat
mmlu-professional-law.val.486,WizardLM/WizardLM-13B-V1.2
hellaswag.val.7004,WizardLM/WizardLM-13B-V1.2
mmlu-professional-law.val.1108,WizardLM/WizardLM-13B-V1.2
mmlu-econometrics.val.25,WizardLM/WizardLM-13B-V1.2
winogrande.dev.803,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.3284,mistralai/mixtral-8x7b-chat
grade-school-math.dev.3258,gpt-4-1106-preview
grade-school-math.dev.2426,meta/llama-2-70b-chat
grade-school-math.dev.2676,mistralai/mixtral-8x7b-chat
mbpp.dev.22,WizardLM/WizardLM-13B-V1.2
hellaswag.val.3023,WizardLM/WizardLM-13B-V1.2
mmlu-security-studies.val.105,WizardLM/WizardLM-13B-V1.2
chinese_zodiac.dev.266,WizardLM/WizardLM-13B-V1.2
mmlu-prehistory.val.144,WizardLM/WizardLM-13B-V1.2
chinese_ancient_poetry.dev.5,WizardLM/WizardLM-13B-V1.2
hellaswag.val.9722,B) mistralai/mixtral-8x7b-chat
mmlu-professional-psychology.val.137,zero-one-ai/Yi-34B-Chat
hellaswag.val.6591,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.2728,zero-one-ai/Yi-34B-Chat
arc-challenge.test.273,WizardLM/WizardLM-13B-V1.2
hellaswag.val.9608,"A) [substeps] Use wire or a head pin depending on how you want your nose ring to look. For example, do you want your hoop to be thick (head pin) or thin (wire), gold or silver."
grade-school-math.dev.6486,gpt-4-1106-preview
mmlu-high-school-macroeconomics.val.244,WizardLM/WizardLM-13B-V1.2
arc-challenge.test.651,WizardLM/WizardLM-13B-V1.2
hellaswag.val.8183,WizardLM/WizardLM-13B-V1.2
hellaswag.val.4282,WizardLM/WizardLM-13B-V1.2
hellaswag.val.9162,WizardLM/WizardLM-13B-V1.2
mmlu-moral-scenarios.val.371,WizardLM/WizardLM-13B-V1.2
hellaswag.val.1878,mistralai/mixtral-8x7b-chat
mmlu-security-studies.val.28,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.1733,WizardLM/WizardLM-13B-V1.2
mmlu-professional-accounting.val.66,WizardLM/WizardLM-13B-V1.2
mbpp.dev.379,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.6547,mistralai/mixtral-8x7b-chat
mmlu-abstract-algebra.val.52,WizardLM/WizardLM-113B-V1.2
grade-school-math.dev.3745,gpt-4-1106-preview
grade-school-math.dev.1351,zero-one-ai/Yi-34B-Chat
mmlu-professional-accounting.val.75,gpt-4-1106-preview
grade-school-math.dev.6279,gpt-4-1106-preview
grade-school-math.dev.2022,mistralai/mixtral-8x7b-chat
hellaswag.val.1423,mistralai/mixtral-8x7b-chat
mmlu-prehistory.val.64,WizardLM/WizardLM-13B-V1.2
mbpp.dev.68,WizardLM/WizardLM-13B-V1.2
chinese_zodiac.dev.127,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.5988,mistralai/mixtral-8x7b-chat
grade-school-math.dev.7240,mistralai/mixtral-8x7b-chat
grade-school-math.dev.717,gpt-4-1106-preview
grade-school-math.dev.4926,mistralai/mixtral-8x7b-chat
mmlu-jurisprudence.val.69,WizardLM/WizardLM-13B-V1.2
consensus_summary.dev.259,WizardLM/WizardLM-13B-V1.2
hellaswag.val.6994,meta/llama-2-70b-chat
mmlu-high-school-geography.val.105,WizardLM/WizardLM-13B-V1.2
mmlu-professional-law.val.36,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.1814,meta/llama-2-70b-chat
hellaswag.val.6557,C) gpt-3.5-turbo-1106
mmlu-miscellaneous.val.61,WizardLM/WizardLM-13B-V1.2
mmlu-high-school-macroeconomics.val.372,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.3286,zero-one-ai/Yi-34B-Chat
chinese_zodiac.dev.318,WizardLM/WizardLM-13B-V1.2
mmlu-prehistory.val.0,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.4051,gpt-4-1106-preview
mmlu-professional-law.val.139,WizardLM/WizardLM-13B-V1.2
mmlu-professional-psychology.val.138,WizardLM/WizardLM-13B-V1.2
hellaswag.val.3173,WizardLM/WizardLM-13B-V1.2
mmlu-moral-disputes.val.213,WizardLM/WizardLM-13B-V1.2
hellaswag.val.3354,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.5493,meta/llama-2-70b-chat
grade-school-math.dev.5058,gpt-4-1106-preview
chinese_tang_poetries.dev.28,mistralai/mixtral-8x7b-chat
grade-school-math.dev.2867,gpt-4-1106-preview
grade-school-math.dev.18,gpt-4-1106-preview
mmlu-conceptual-physics.val.179,WizardLM/WizardLM-13B-V1.2
mmlu-moral-scenarios.val.235,"D) Wrong, Not wrong"
hellaswag.val.6955,C) [step] It can be dangerous for your child to tell others that he is unsupervised after school. [title] Establish a regular time for your child to call you to tell you he is home.
hellaswag.val.4326,WizardLM/WizardLM-13B-V1.2
mmlu-public-relations.val.93,Chase Jones model of issues management
hellaswag.val.2960,mistralai/mixtral-8x7b-chat
hellaswag.val.6222,WizardLM/WizardLM-13B-V1.2
hellaswag.val.7973,WizardLM/WizardLM-13B-V1.2
winogrande.dev.1241,WizardLM/WizardLM-13B-V1.2
hellaswag.val.3231,WizardLM/WizardLM-13B-V1.2
mmlu-human-sexuality.val.56,WizardLM/WizardLM-13B-V1.2
mmlu-clinical-knowledge.val.83,WizardLM/WizardLM-13B-V1.2
grade-school-math.dev.5082,gpt-4-1106-preview
hellaswag.val.5679,WizardLM/WizardLM-13B-V1.2
hellaswag.val.3105,WizardLM/WizardLM-13B-V1.2
hellaswag.val.9923,meta/llama-2-70b-chat
mmlu-high-school-chemistry.val.142,WizardLM/WizardLM-13B-V1.2
