sample_id,phi_prediction,phi_correctness,phi_cost,WizardLM/WizardLM-13B-V1.2_correctness,WizardLM/WizardLM-13B-V1.2_cost,claude-instant-v1_correctness,claude-instant-v1_cost,claude-v1_correctness,claude-v1_cost,claude-v2_correctness,claude-v2_cost,gpt-3.5-turbo-1106_correctness,gpt-3.5-turbo-1106_cost,gpt-4-1106-preview_correctness,gpt-4-1106-preview_cost,meta/code-llama-instruct-34b-chat_correctness,meta/code-llama-instruct-34b-chat_cost,meta/llama-2-70b-chat_correctness,meta/llama-2-70b-chat_cost,mistralai/mistral-7b-chat_correctness,mistralai/mistral-7b-chat_cost,mistralai/mixtral-8x7b-chat_correctness,mistralai/mixtral-8x7b-chat_cost,zero-one-ai/Yi-34B-Chat_correctness,zero-one-ai/Yi-34B-Chat_cost
hellaswag.val.3092,mistralai/mistral-7b-chat,1.0,2.52e-05,1.0,3.78e-05,0.0,0.0001016,0.0,0.001016,1.0,0.001016,0.0,0.000126,0.0,0.00127,0.0,9.7776e-05,0.0,0.0001125,1.0,2.52e-05,1.0,7.56e-05,0.0,0.0001
mmlu-high-school-statistics.val.104,mistralai/mixtral-8x7b-chat,1.0,0.0001038,1.0,5.19e-05,1.0,0.0001392,1.0,0.001392,1.0,0.001392,1.0,0.000173,1.0,0.00174,0.0,0.0001342479999999,0.0,0.0001557,0.0,3.460000000000001e-05,1.0,0.0001038,1.0,0.0001376
mmlu-nutrition.val.130,meta/llama-2-70b-chat,0.0,0.0001215,1.0,4.05e-05,1.0,0.0001088,1.0,0.001088,1.0,0.001088,1.0,0.000135,1.0,0.00139,0.0,0.0001047599999999,0.0,0.0001215,1.0,2.7e-05,1.0,8.1e-05,1.0,0.000108
mmlu-professional-psychology.val.276,meta/llama-2-70b-chat,0.0,0.0001044,1.0,3.45e-05,1.0,9.36e-05,1.0,0.000936,1.0,0.000936,1.0,0.000116,1.0,0.00117,0.0,9.0016e-05,0.0,0.0001044,0.0,2.32e-05,1.0,6.96e-05,1.0,9.2e-05
hellaswag.val.3818,claude-v1,1.0,0.00216,0.0,8.07e-05,0.0,0.0002184,1.0,0.00216,0.0,0.00216,0.0,0.000271,1.0,0.0027,0.0,0.000208744,1.0,0.0002412,0.0,5.380000000000001e-05,1.0,0.0001614,0.0,0.0002144
mmlu-international-law.val.27,gpt-4-1106-preview,1.0,0.00112,0.0,3.24e-05,1.0,8.720000000000002e-05,1.0,0.000872,1.0,0.000872,0.0,0.000108,1.0,0.00112,0.0,8.380800000000001e-05,0.0,9.72e-05,0.0,2.1600000000000003e-05,1.0,6.48e-05,1.0,8.640000000000001e-05
mmlu-moral-disputes.val.6,WizardLM/WizardLM-13B-V1.2,1.0,2.85e-05,1.0,2.85e-05,1.0,7.680000000000001e-05,1.0,0.000768,1.0,0.000768,1.0,9.5e-05,0.0,0.00099,0.0,7.372e-05,0.0,8.55e-05,0.0,1.9e-05,0.0,5.7e-05,1.0,7.6e-05
mmlu-prehistory.val.307,meta/llama-2-70b-chat,0.0,9.63e-05,1.0,3.21e-05,1.0,8.64e-05,1.0,0.000864,1.0,0.000864,1.0,0.000107,1.0,0.0011099999999999,0.0,8.3032e-05,0.0,9.63e-05,0.0,2.14e-05,1.0,6.42e-05,1.0,8.56e-05
mmlu-professional-law.val.254,claude-v1,1.0,0.002144,1.0,8.01e-05,1.0,0.0002144,1.0,0.002144,1.0,0.002144,1.0,0.000267,1.0,0.00268,0.0,0.000207192,0.0,0.0002402999999999,1.0,5.34e-05,1.0,0.0001602,1.0,0.0002128
grade-school-math.dev.3124,meta/llama-2-70b-chat,0.75,0.0004608,0.25,0.000174,0.5,0.0007744,0.5,0.005752,0.5,0.008848,0.75,0.000665,0.5,0.0115699999999999,0.25,0.0003685999999999,0.75,0.0004608,0.25,8.48e-05,0.25,0.0002724,0.25,0.0002696
consensus_summary.dev.216,gpt-4-1106-preview,1.0,0.00267,0.75,7.62e-05,0.5,0.000228,1.0,0.001896,0.75,0.003504,0.75,0.000275,1.0,0.00267,0.75,0.000243664,0.75,0.0002952,1.0,5.0400000000000005e-05,0.75,0.0001661999999999,0.75,0.0002016
mmlu-professional-law.val.744,gpt-4-1106-preview,0.0,0.00229,0.0,6.84e-05,0.0,0.0001832,0.0,0.0018319999999999,0.0,0.0018319999999999,0.0,0.0002279999999999,0.0,0.00229,0.0,0.000176928,0.0,0.0002052,1.0,4.56e-05,0.0,0.0001368,0.0,0.0001824
grade-school-math.dev.5577,gpt-4-1106-preview,0.5,0.01013,0.25,0.0001446,0.25,0.0006136,0.25,0.0046,0.5,0.008008,0.25,0.000641,0.5,0.01013,0.25,0.000421368,0.25,0.0003798,0.25,0.0001014,0.25,0.0002472,0.25,0.0005168
hellaswag.val.9039,claude-v1,0.0,0.002232,0.0,8.309999999999999e-05,0.0,0.0002256,0.0,0.002232,1.0,0.002232,0.0,0.00028,1.0,0.00282,0.0,0.000215728,0.0,0.0002502,0.0,5.56e-05,0.0,0.0001668,1.0,0.0002216
grade-school-math.dev.2482,gpt-4-1106-preview,0.75,0.009,0.75,0.0001674,0.75,0.0005688,0.75,0.0050399999999999,0.75,0.006936,0.75,0.000567,0.75,0.009,0.75,0.000308072,0.75,0.0003987,0.75,8.76e-05,0.75,0.0002802,0.75,0.0003744
consensus_summary.dev.179,WizardLM/WizardLM-13B-V1.2,0.75,9.24e-05,0.75,9.24e-05,0.75,0.0003088,1.0,0.0021999999999999,0.75,0.004912,0.75,0.0003509999999999,0.75,0.00392,0.75,0.000242888,0.75,0.000279,0.75,6.2e-05,0.75,0.0001842,0.75,0.0002496
winogrande.dev.528,claude-v1,1.0,0.000384,1.0,1.41e-05,1.0,3.84e-05,1.0,0.000384,1.0,0.000384,1.0,4.9000000000000005e-05,1.0,0.00051,1.0,3.6472000000000006e-05,0.0,4.2300000000000005e-05,1.0,9.4e-06,1.0,2.82e-05,1.0,3.68e-05
grade-school-math.dev.4571,gpt-4-1106-preview,0.5,0.00932,0.75,0.0001581,0.75,0.0005632,0.5,0.004744,0.75,0.005104,0.5,0.00058,0.5,0.00932,0.25,0.000293328,0.25,0.0003411,0.25,8.840000000000001e-05,0.75,0.0002747999999999,0.75,0.0003736
hellaswag.val.8600,meta/llama-2-70b-chat,0.0,0.0002466,0.0,8.219999999999999e-05,1.0,0.0002224,1.0,0.0022,1.0,0.0022,1.0,0.000274,1.0,0.00275,0.0,0.000212624,0.0,0.0002466,0.0,5.480000000000001e-05,0.0,0.0001643999999999,1.0,0.0002184
mmlu-professional-law.val.281,meta/llama-2-70b-chat,0.0,0.0003834,0.0,0.0001278,1.0,0.0003416,1.0,0.003416,1.0,0.003416,1.0,0.000426,1.0,0.0042699999999999,0.0,0.000330576,0.0,0.0003834,0.0,8.520000000000001e-05,1.0,0.0002556,1.0,0.0003408
hellaswag.val.7893,claude-v1,0.0,0.002024,0.0,7.529999999999999e-05,1.0,0.0002048,0.0,0.002024,0.0,0.002024,1.0,0.000254,1.0,0.00253,0.0,0.000195552,0.0,0.0002259,0.0,5.0400000000000005e-05,0.0,0.0001512,1.0,0.0002008
hellaswag.val.2763,WizardLM/WizardLM-13B-V1.2,0.0,3.12e-05,0.0,3.12e-05,0.0,8.480000000000001e-05,0.0,0.000848,1.0,0.000848,0.0,0.0001049999999999,1.0,0.00106,0.0,8.148e-05,1.0,9.45e-05,0.0,2.1e-05,0.0,6.3e-05,0.0,8.320000000000002e-05
grade-school-math.dev.6413,gpt-4-1106-preview,0.75,0.00799,0.25,0.0001677,0.5,0.0005984,0.75,0.004568,0.5,0.00608,0.75,0.0004799999999999,0.75,0.00799,0.75,0.000301088,0.5,0.0004581,0.25,0.0001006,0.75,0.0003114,0.75,0.0003656
mmlu-us-foreign-policy.val.7,meta/llama-2-70b-chat,0.0,8.1e-05,0.0,2.7e-05,0.0,7.280000000000001e-05,1.0,0.000728,1.0,0.000728,0.0,8.999999999999999e-05,0.0,0.00091,0.0,6.984e-05,0.0,8.1e-05,0.0,1.8e-05,0.0,5.4e-05,0.0,7.120000000000001e-05
grade-school-math.dev.5824,meta/llama-2-70b-chat,0.75,0.0003429,0.75,0.0001428,0.75,0.0004984,0.75,0.004432,0.75,0.005104,0.5,0.0004179999999999,0.75,0.00752,0.75,0.000262288,0.75,0.0003429,0.75,6.780000000000001e-05,0.75,0.0002399999999999,0.75,0.0003576
winogrande.dev.82,claude-v1,1.0,0.000416,1.0,1.53e-05,0.0,4.16e-05,1.0,0.000416,1.0,0.000416,0.0,5.3e-05,0.0,0.00055,0.0,3.9576e-05,1.0,4.59e-05,0.0,1.02e-05,0.0,3.06e-05,0.0,4.08e-05
mmlu-miscellaneous.val.476,meta/llama-2-70b-chat,0.0,6.66e-05,0.0,2.22e-05,0.0,6e-05,0.0,0.0006,0.0,0.0006,1.0,7.4e-05,1.0,0.00075,0.0,5.7424e-05,0.0,6.66e-05,0.0,1.48e-05,0.0,4.44e-05,0.0,5.92e-05
grade-school-math.dev.5041,gpt-4-1106-preview,0.75,0.01055,0.25,0.0002028,0.75,0.0006904,0.75,0.00544,0.5,0.007144,0.75,0.0006839999999999,0.75,0.01055,0.25,0.000326696,0.75,0.0004977,0.25,0.0001134,0.25,0.0003,0.75,0.0004664
mmlu-high-school-us-history.val.28,meta/llama-2-70b-chat,0.0,0.0003537,1.0,0.0001178999999999,1.0,0.0003152,1.0,0.003152,1.0,0.003152,1.0,0.000393,1.0,0.00394,0.0,0.0003049679999999,0.0,0.0003537,1.0,7.86e-05,1.0,0.0002357999999999,1.0,0.0003136
grade-school-math.dev.6754,gpt-4-1106-preview,0.75,0.00882,0.75,0.0001454999999999,0.75,0.0005088,0.75,0.004032,0.5,0.004608,0.75,0.000509,0.75,0.00882,0.75,0.0003104,0.75,0.0003123,0.25,7.38e-05,0.25,0.0002153999999999,0.25,0.0003463999999999
hellaswag.val.7190,claude-v1,1.0,0.001952,1.0,7.29e-05,0.0,0.0001952,1.0,0.001952,1.0,0.001952,0.0,0.000245,1.0,0.00247,1.0,0.000188568,1.0,0.0002187,1.0,4.860000000000001e-05,1.0,0.0001458,1.0,0.0001936
mmlu-nutrition.val.222,claude-v1,0.0,0.000824,0.0,3.06e-05,0.0,8.240000000000001e-05,0.0,0.000824,0.0,0.000824,0.0,0.000102,0.0,0.00103,0.0,7.9152e-05,0.0,9.18e-05,0.0,2.04e-05,0.0,6.12e-05,0.0,8.16e-05
mmlu-miscellaneous.val.70,gpt-4-1106-preview,1.0,0.00086,1.0,2.55e-05,1.0,6.88e-05,1.0,0.000688,1.0,0.000688,1.0,8.499999999999999e-05,1.0,0.00086,0.0,6.596e-05,0.0,7.65e-05,0.0,1.7e-05,1.0,5.1e-05,1.0,6.8e-05
consensus_summary.dev.225,meta/llama-2-70b-chat,0.75,0.0002799,0.75,8.97e-05,1.0,0.0003448,1.0,0.00364,0.25,0.004096,0.75,0.000451,0.25,0.00422,0.25,0.000312728,0.75,0.0002799,0.25,6.879999999999999e-05,1.0,0.0001662,0.75,0.0002152
mmlu-professional-psychology.val.234,gpt-4-1106-preview,1.0,0.00087,1.0,2.58e-05,1.0,6.960000000000001e-05,1.0,0.000696,1.0,0.000696,1.0,8.599999999999999e-05,1.0,0.00087,0.0,6.673599999999999e-05,0.0,7.740000000000001e-05,0.0,1.72e-05,1.0,5.16e-05,1.0,6.800000000000001e-05
hellaswag.val.7707,claude-v1,1.0,0.002304,1.0,8.61e-05,1.0,0.0002304,1.0,0.002304,1.0,0.002304,0.0,0.000289,1.0,0.00291,1.0,0.000222712,1.0,0.0002583,1.0,5.7400000000000006e-05,1.0,0.0001722,1.0,0.0002288
hellaswag.val.6260,meta/llama-2-70b-chat,0.0,0.0002259,0.0,7.529999999999999e-05,0.0,0.0002048,0.0,0.002024,0.0,0.002024,0.0,0.000254,1.0,0.00256,0.0,0.000195552,0.0,0.0002259,0.0,5.0400000000000005e-05,0.0,0.0001512,1.0,0.0002008
grade-school-math.dev.4389,gpt-4-1106-preview,0.75,0.00844,0.5,0.0001605,0.25,0.0009176,0.75,0.005048,0.75,0.0073519999999999,0.0,0.0009499999999999,0.75,0.00844,0.25,0.000467928,0.75,0.0004238999999999,0.25,0.0001564,0.25,0.0004362,0.25,0.0005088
mmlu-elementary-mathematics.val.7,gpt-4-1106-preview,1.0,0.00082,0.0,2.43e-05,1.0,6.560000000000001e-05,1.0,0.000656,1.0,0.000656,0.0,8.099999999999999e-05,1.0,0.00082,0.0,6.285600000000001e-05,0.0,7.290000000000001e-05,0.0,1.62e-05,0.0,4.86e-05,0.0,6.48e-05
mmlu-miscellaneous.val.742,mistralai/mixtral-8x7b-chat,1.0,4.14e-05,1.0,2.07e-05,1.0,5.6e-05,1.0,0.00056,1.0,0.00056,1.0,6.9e-05,1.0,0.0007,0.0,5.354400000000001e-05,1.0,6.21e-05,0.0,1.38e-05,1.0,4.14e-05,1.0,5.44e-05
mmlu-professional-law.val.1170,gpt-4-1106-preview,1.0,0.00329,1.0,9.84e-05,1.0,0.0002632,1.0,0.002632,1.0,0.002632,1.0,0.000328,1.0,0.00329,0.0,0.000254528,0.0,0.0002952,0.0,6.56e-05,1.0,0.0001967999999999,1.0,0.0002616
mmlu-moral-scenarios.val.760,claude-v1,1.0,0.001176,1.0,4.38e-05,1.0,0.0001176,1.0,0.001176,1.0,0.001176,1.0,0.000146,1.0,0.00147,0.0,0.000113296,0.0,0.0001314,0.0,2.92e-05,0.0,8.759999999999999e-05,1.0,0.000116
grade-school-math.dev.2701,gpt-4-1106-preview,0.75,0.00761,0.75,0.0001977,0.25,0.000736,0.5,0.005104,0.75,0.005464,0.25,0.00068,0.75,0.00761,0.25,0.000369376,0.25,0.0003789,0.25,0.0001112,0.75,0.000267,0.25,0.0004576
mmlu-professional-law.val.1486,claude-v1,0.0,0.002736,0.0,0.0001023,0.0,0.0002736,0.0,0.002736,0.0,0.002736,0.0,0.000341,1.0,0.00342,0.0,0.000264616,0.0,0.0003069,0.0,6.819999999999999e-05,1.0,0.0002046,1.0,0.000272
mmlu-professional-law.val.565,gpt-4-1106-preview,1.0,0.00323,0.0,9.66e-05,1.0,0.0002584,1.0,0.002584,1.0,0.002584,0.0,0.000322,1.0,0.00323,0.0,0.000249872,0.0,0.0002898,0.0,6.44e-05,1.0,0.0001932,1.0,0.0002568
hellaswag.val.650,mistralai/mistral-7b-chat,0.0,2.54e-05,1.0,3.81e-05,1.0,0.0001024,1.0,0.001024,1.0,0.001024,1.0,0.000127,1.0,0.00128,0.0,9.8552e-05,1.0,0.0001133999999999,0.0,2.54e-05,1.0,7.62e-05,1.0,0.0001008
grade-school-math.dev.6352,gpt-4-1106-preview,0.75,0.00966,0.75,0.000195,0.75,0.0005808,0.75,0.004704,0.75,0.0063599999999999,0.75,0.000659,0.75,0.00966,0.75,0.000357736,0.25,0.0004131,0.25,9.82e-05,0.75,0.0002946,0.75,0.000404
grade-school-math.dev.375,gpt-4-1106-preview,0.75,0.00653,0.75,0.0001442999999999,0.75,0.0006136,0.25,0.004696,0.75,0.00616,0.75,0.00052,0.75,0.00653,0.25,0.000315832,0.75,0.0003429,0.75,8.520000000000001e-05,0.75,0.0002652,0.75,0.0003832
hellaswag.val.8001,claude-v1,1.0,0.00188,1.0,7.02e-05,1.0,0.000188,1.0,0.00188,1.0,0.00188,0.0,0.000236,1.0,0.00238,1.0,0.000181584,0.0,0.0002097,1.0,4.6800000000000006e-05,1.0,0.0001404,1.0,0.0001864
grade-school-math.dev.7042,gpt-4-1106-preview,0.75,0.00703,0.75,0.0001209,0.75,0.000524,0.5,0.004088,0.75,0.005,0.75,0.000385,0.75,0.00703,0.75,0.0002948799999999,0.75,0.0003249,0.75,7.520000000000001e-05,0.75,0.0002334,0.25,0.0003456
mmlu-professional-medicine.val.218,WizardLM/WizardLM-13B-V1.2,1.0,4.5e-05,1.0,4.5e-05,1.0,0.0001208,1.0,0.0012079999999999,1.0,0.0012079999999999,1.0,0.00015,1.0,0.00151,0.0,0.0001164,0.0,0.000135,1.0,3e-05,1.0,9e-05,1.0,0.0001192
mmlu-security-studies.val.6,claude-v2,1.0,0.001072,1.0,3.99e-05,0.0,0.0001072,1.0,0.001072,1.0,0.001072,1.0,0.000133,1.0,0.00134,0.0,0.000103208,0.0,0.0001197,0.0,2.6600000000000003e-05,1.0,7.98e-05,1.0,0.0001064
hellaswag.val.9903,claude-v1,1.0,0.002464,1.0,9.18e-05,1.0,0.0002463999999999,1.0,0.002464,1.0,0.002464,1.0,0.000307,1.0,0.00308,0.0,0.000238232,1.0,0.0002754,0.0,6.14e-05,0.0,0.0001842,1.0,0.0002448
mtbench-math.dev.17,gpt-4-1106-preview,1.0,0.01193,0.1,0.0004098,1.0,0.001,1.0,0.006904,1.0,0.006256,1.0,0.000427,1.0,0.01193,1.0,0.000173048,0.1,0.0002277,0.4,5.640000000000001e-05,0.4,0.0003396,1.0,0.0003848
consensus_summary.dev.4,gpt-4-1106-preview,1.0,0.0026999999999999,0.75,9.03e-05,1.0,0.0007296,1.0,0.001968,0.75,0.005064,0.0,0.000308,1.0,0.0026999999999999,0.75,0.000276256,0.75,0.0002763,0.75,6.58e-05,0.75,0.0001824,1.0,0.0002216
grade-school-math.dev.2764,meta/llama-2-70b-chat,0.25,0.0003789,0.5,0.0001758,0.75,0.0005912,0.75,0.005048,0.75,0.0056,0.75,0.000739,0.5,0.00898,0.25,0.000339112,0.25,0.0003789,0.75,0.0001018,0.75,0.0002592,0.5,0.0004192
mmlu-high-school-chemistry.val.120,gpt-4-1106-preview,1.0,0.00067,0.0,1.98e-05,0.0,5.36e-05,0.0,0.000536,0.0,0.000536,0.0,6.599999999999999e-05,1.0,0.00067,0.0,5.1216000000000006e-05,0.0,5.940000000000001e-05,0.0,1.32e-05,0.0,3.96e-05,0.0,5.2e-05
winogrande.dev.569,claude-v1,0.0,0.000408,0.0,1.5e-05,0.0,4.08e-05,0.0,0.000408,1.0,0.000408,1.0,5.2e-05,1.0,0.00054,1.0,3.880000000000001e-05,0.0,4.5e-05,1.0,1e-05,1.0,3e-05,1.0,3.92e-05
grade-school-math.dev.4207,gpt-4-1106-preview,0.75,0.00748,0.25,0.0001509,0.75,0.0004784,0.75,0.003944,0.75,0.00524,0.75,0.000583,0.75,0.00748,0.25,0.000295656,0.25,0.0003123,0.25,7.520000000000001e-05,0.75,0.0002508,0.75,0.0003336
mmlu-college-physics.val.70,gpt-4-1106-preview,1.0,0.00147,0.0,4.29e-05,0.0,0.0001152,0.0,0.001152,0.0,0.001152,1.0,0.000143,1.0,0.00147,0.0,0.000110968,0.0,0.0001286999999999,0.0,2.8600000000000004e-05,0.0,8.58e-05,0.0,0.0001144
hellaswag.val.9251,claude-v1,1.0,0.00196,0.0,7.319999999999999e-05,1.0,0.000196,1.0,0.00196,1.0,0.00196,1.0,0.000246,1.0,0.00245,0.0,0.0001893439999999,0.0,0.0002196,0.0,4.880000000000001e-05,0.0,0.0001463999999999,0.0,0.0001944
hellaswag.val.1324,mistralai/mistral-7b-chat,1.0,2.9e-05,0.0,4.35e-05,0.0,0.0001168,0.0,0.001168,0.0,0.001168,1.0,0.000147,1.0,0.00149,0.0,0.00011252,0.0,0.0001296,1.0,2.9e-05,1.0,8.7e-05,0.0,0.0001152
arc-challenge.val.4,meta/llama-2-70b-chat,1.0,9.09e-05,1.0,3.03e-05,1.0,8.16e-05,1.0,0.000816,1.0,0.000816,1.0,0.000103,1.0,0.00102,0.0,7.8376e-05,1.0,9.09e-05,1.0,2.02e-05,1.0,6.06e-05,1.0,8e-05
mmlu-professional-medicine.val.156,WizardLM/WizardLM-13B-V1.2,1.0,0.0001092,1.0,0.0001092,0.0,0.000292,0.0,0.00292,0.0,0.00292,0.0,0.000364,1.0,0.00368,0.0,0.000282464,0.0,0.0003276,0.0,7.280000000000001e-05,0.0,0.0002184,0.0,0.0002904
hellaswag.val.9051,meta/llama-2-70b-chat,0.0,0.0001952999999999,0.0,6.51e-05,0.0,0.0001768,0.0,0.0017439999999999,0.0,0.0017439999999999,0.0,0.0002189999999999,0.0,0.00221,0.0,0.0001683919999999,0.0,0.0001952999999999,0.0,4.340000000000001e-05,0.0,0.0001302,0.0,0.0001728
mmlu-elementary-mathematics.val.252,mistralai/mixtral-8x7b-chat,1.0,5.7e-05,1.0,2.85e-05,1.0,7.680000000000001e-05,1.0,0.000768,1.0,0.000768,1.0,9.5e-05,1.0,0.00096,0.0,7.372e-05,0.0,8.55e-05,0.0,1.9e-05,1.0,5.7e-05,1.0,7.520000000000001e-05
mmlu-professional-law.val.1118,gpt-4-1106-preview,0.0,0.00208,0.0,6.21e-05,0.0,0.0001664,0.0,0.001664,0.0,0.001664,0.0,0.0002089999999999,0.0,0.00208,0.0,0.000160632,0.0,0.0001863,1.0,4.14e-05,1.0,0.0001242,0.0,0.0001656
hellaswag.val.2979,gpt-4-1106-preview,1.0,0.00111,1.0,3.3e-05,1.0,8.88e-05,1.0,0.000888,1.0,0.000888,1.0,0.0001099999999999,1.0,0.00111,0.0,8.536000000000001e-05,1.0,9.81e-05,0.0,2.2e-05,1.0,6.6e-05,1.0,8.72e-05
grade-school-math.dev.6403,gpt-4-1106-preview,0.75,0.01031,0.25,0.0002007,0.75,0.0007,0.5,0.006136,0.5,0.007144,0.75,0.000664,0.75,0.01031,0.25,0.00039964,0.25,0.0004437,0.25,0.000102,0.5,0.0003509999999999,0.25,0.00054
grade-school-math.dev.4083,gpt-4-1106-preview,0.75,0.01023,0.25,0.000153,0.25,0.0005688,0.25,0.004464,0.75,0.006216,0.25,0.000523,0.75,0.01023,0.25,0.000332904,0.25,0.0003771,0.25,9.9e-05,0.25,0.000279,0.5,0.0004608
mmlu-high-school-mathematics.val.25,claude-v1,0.0,0.000816,0.0,3.03e-05,0.0,8.16e-05,0.0,0.000816,0.0,0.000816,0.0,0.0001009999999999,1.0,0.00102,0.0,7.8376e-05,0.0,9.09e-05,0.0,2.02e-05,0.0,6.06e-05,0.0,8.08e-05
mmlu-professional-law.val.373,claude-v1,0.0,0.002296,0.0,8.58e-05,0.0,0.0002296,0.0,0.002296,0.0,0.002296,0.0,0.000286,0.0,0.00287,0.0,0.000221936,0.0,0.0002573999999999,0.0,5.720000000000001e-05,0.0,0.0001716,0.0,0.000228
mbpp.dev.329,WizardLM/WizardLM-13B-V1.2,0.0,7.649999999999999e-05,0.0,7.649999999999999e-05,1.0,0.0005352,1.0,0.006408,0.0,0.008088,0.0,0.0002619999999999,0.0,0.0091799999999999,1.0,0.0002095199999999,0.0,0.0002331,0.0,5.06e-05,0.0,0.0002993999999999,0.0,0.0002064
mtbench.dev.11,mistralai/mistral-7b-chat,0.5,4.22e-05,0.7,8.639999999999999e-05,0.8,0.0004847999999999,0.8,0.004008,0.8,0.005784,0.9,0.0003019999999999,0.5,0.00876,0.5,0.000231248,0.7,0.0005157,0.5,4.22e-05,0.9,0.0002832,0.3,0.0004928
mmlu-nutrition.val.74,claude-v1,0.0,0.000632,0.0,2.3400000000000003e-05,0.0,6.32e-05,0.0,0.000632,1.0,0.000632,1.0,7.8e-05,1.0,0.00079,0.0,6.0528e-05,0.0,7.020000000000001e-05,0.0,1.5600000000000003e-05,0.0,4.6800000000000006e-05,0.0,6.240000000000001e-05
mmlu-professional-law.val.135,gpt-4-1106-preview,1.0,0.00235,0.0,7.02e-05,0.0,0.000188,0.0,0.00188,0.0,0.00188,0.0,0.000234,1.0,0.00235,0.0,0.000181584,0.0,0.0002106,1.0,4.6800000000000006e-05,0.0,0.0001404,0.0,0.0001864
mmlu-nutrition.val.6,meta/llama-2-70b-chat,0.0,7.83e-05,1.0,2.61e-05,1.0,7.04e-05,1.0,0.000704,1.0,0.000704,1.0,8.7e-05,1.0,0.00091,0.0,6.751200000000001e-05,0.0,7.83e-05,1.0,1.74e-05,1.0,5.22e-05,1.0,6.96e-05
mmlu-professional-law.val.536,gpt-4-1106-preview,1.0,0.00301,1.0,8.999999999999999e-05,0.0,0.0002408,1.0,0.002408,1.0,0.002408,0.0,0.0003,1.0,0.00301,0.0,0.0002328,0.0,0.00027,0.0,6e-05,0.0,0.0001799999999999,0.0,0.0002392
mmlu-nutrition.val.293,gpt-4-1106-preview,1.0,0.00115,0.0,3.4200000000000005e-05,0.0,9.2e-05,1.0,0.00092,1.0,0.00092,1.0,0.0001139999999999,1.0,0.00115,0.0,8.846400000000001e-05,0.0,0.0001026,0.0,2.28e-05,1.0,6.840000000000001e-05,0.0,9.12e-05
grade-school-math.dev.7036,meta/llama-2-70b-chat,0.5,0.0003222,0.5,0.0001629,0.5,0.0005376,0.5,0.005016,0.75,0.005256,0.5,0.000369,0.5,0.00726,0.5,0.000277032,0.5,0.0003222,0.75,7.48e-05,0.5,0.0002676,0.75,0.000396
hellaswag.val.8764,meta/llama-2-70b-chat,0.0,0.000243,0.0,8.13e-05,1.0,0.0002176,0.0,0.002176,0.0,0.002176,0.0,0.000271,1.0,0.00272,0.0,0.0002102959999999,0.0,0.000243,0.0,5.420000000000001e-05,0.0,0.0001626,1.0,0.000216
grade-school-math.dev.7434,gpt-4-1106-preview,0.75,0.00755,0.75,0.0001305,0.75,0.0005152,0.75,0.004384,0.75,0.00448,0.75,0.000441,0.75,0.00755,0.75,0.000326696,0.5,0.0003429,0.75,8.42e-05,0.75,0.0002538,0.75,0.0003784
hellaswag.val.6211,meta/code-llama-instruct-34b-chat,0.0,0.00019788,0.0,7.649999999999999e-05,0.0,0.0002072,1.0,0.002048,1.0,0.002048,1.0,0.000257,1.0,0.00256,0.0,0.00019788,1.0,0.0002295,0.0,5.1000000000000006e-05,0.0,0.0001529999999999,1.0,0.0002032
mmlu-high-school-european-history.val.5,WizardLM/WizardLM-13B-V1.2,0.0,0.0001532999999999,0.0,0.0001532999999999,1.0,0.0004096,1.0,0.004096,0.0,0.004096,1.0,0.000511,1.0,0.0051199999999999,0.0,0.000396536,0.0,0.0004599,1.0,0.0001022,1.0,0.000306,1.0,0.000408
hellaswag.val.5883,claude-v1,1.0,0.002448,0.0,9.15e-05,1.0,0.0002448,1.0,0.002448,1.0,0.002448,0.0,0.000307,1.0,0.00309,0.0,0.00023668,1.0,0.0002736,0.0,6.1000000000000005e-05,0.0,0.0001829999999999,1.0,0.0002432
mmlu-high-school-statistics.val.156,gpt-4-1106-preview,1.0,0.00119,0.0,3.54e-05,0.0,9.52e-05,1.0,0.000952,1.0,0.000952,1.0,0.000118,1.0,0.00119,0.0,9.1568e-05,0.0,0.0001062,0.0,2.36e-05,1.0,7.08e-05,1.0,9.44e-05
arc-challenge.val.147,gpt-4-1106-preview,1.0,0.00078,1.0,2.31e-05,1.0,6.24e-05,1.0,0.000624,1.0,0.000624,0.0,7.699999999999999e-05,1.0,0.00078,0.0,5.9752000000000007e-05,1.0,6.93e-05,0.0,1.54e-05,0.0,4.6200000000000005e-05,1.0,6.08e-05
mmlu-electrical-engineering.val.48,WizardLM/WizardLM-13B-V1.2,0.0,2.25e-05,0.0,2.25e-05,0.0,6.08e-05,0.0,0.000608,0.0,0.000608,1.0,7.5e-05,0.0,0.00079,0.0,5.8200000000000005e-05,0.0,6.75e-05,0.0,1.5e-05,0.0,4.5e-05,0.0,6e-05
mmlu-jurisprudence.val.72,meta/llama-2-70b-chat,0.0,6.840000000000001e-05,0.0,2.28e-05,1.0,6.16e-05,1.0,0.000616,1.0,0.000616,0.0,7.599999999999999e-05,1.0,0.00077,0.0,5.8976e-05,0.0,6.840000000000001e-05,0.0,1.52e-05,1.0,4.56e-05,1.0,6e-05
